Timestamp,Timezone : America/Los_Angeles,Temperature,Humidity,CO2,Noise,Pressure
1483399835,1/2/17 15:30,27.4,29,551,37,1011
1483400137,1/2/17 15:35,27.4,29,553,36,1011.1
1483400439,1/2/17 15:40,27.4,29,557,42,1011.4
1483400741,1/2/17 15:45,27.5,29,552,45,1011.3
1483401042,1/2/17 15:50,27.5,29,536,42,1011.3
1483401344,1/2/17 15:55,27.5,29,553,39,1011.2
1483401646,1/2/17 16:00,27.5,29,554,38,1011.3
1483401948,1/2/17 16:05,27.5,29,552,37,1011.3
1483402250,1/2/17 16:10,27.5,29,550,39,1011.2
1483402552,1/2/17 16:15,27.5,29,541,37,1011.2
1483402854,1/2/17 16:20,27.5,29,556,38,1011.3
1483403155,1/2/17 16:25,27.5,29,556,43,1011.3
1483403456,1/2/17 16:30,27.5,29,539,44,1011.4
1483403757,1/2/17 16:35,27.5,29,549,44,1011.5
1483404059,1/2/17 16:40,27.5,29,544,46,1011.5
1483404361,1/2/17 16:46,27.5,29,548,46,1011.4
1483404662,1/2/17 16:51,27.5,29,546,43,1011.5
1483404965,1/2/17 16:56,27.5,29,553,40,1011.5
1483405267,1/2/17 17:01,27.5,29,551,38,1011.6
1483405569,1/2/17 17:06,27.6,29,553,38,1011.6
1483405871,1/2/17 17:11,27.6,29,555,37,1011.5
1483406173,1/2/17 17:16,27.6,29,549,39,1011.6
1483406475,1/2/17 17:21,27.6,29,549,44,1011.6
1483406776,1/2/17 17:26,27.6,29,556,46,1011.9
1483407077,1/2/17 17:31,27.6,29,571,47,1011.9
1483407379,1/2/17 17:36,27.6,29,552,46,1012
1483407680,1/2/17 17:41,27.6,29,555,46,1012
1483407984,1/2/17 17:46,27.6,29,549,43,1011.8
1483408285,1/2/17 17:51,27.6,29,561,41,1011.7
1483408587,1/2/17 17:56,27.6,29,553,40,1011.7
1483408889,1/2/17 18:01,27.6,29,559,39,1011.7
1483409191,1/2/17 18:06,27.6,29,560,42,1011.7
1483409492,1/2/17 18:11,27.6,29,553,40,1011.6
1483409796,1/2/17 18:16,27.6,29,544,37,1011.6
1483410097,1/2/17 18:21,27.6,29,564,37,1011.7
1483410398,1/2/17 18:26,27.6,29,546,36,1011.8
1483410700,1/2/17 18:31,27.6,29,541,36,1011.9
1483411004,1/2/17 18:36,27.6,29,554,36,1012.1
1483411305,1/2/17 18:41,27.6,29,562,37,1012.2
1483411609,1/2/17 18:46,27.6,29,555,37,1012.2
1483411911,1/2/17 18:51,27.6,29,557,43,1012.4
1483412214,1/2/17 18:56,27.6,29,564,45,1012.3
1483412515,1/2/17 19:01,27.6,29,546,43,1012.4
1483412816,1/2/17 19:06,27.6,29,562,41,1012.5
1483413118,1/2/17 19:11,27.6,29,546,43,1012.6
1483413421,1/2/17 19:17,27.6,29,554,38,1012.6
1483413723,1/2/17 19:22,27.6,29,565,42,1012.5
1483414024,1/2/17 19:27,27.6,29,554,42,1012.5
1483414326,1/2/17 19:32,27.6,29,551,36,1012.7
1483414628,1/2/17 19:37,27.6,29,551,37,1012.8
1483414930,1/2/17 19:42,27.5,30,552,44,1012.8
1483415233,1/2/17 19:47,27.5,30,550,48,1012.9
1483415535,1/2/17 19:52,27.5,30,561,43,1012.7
1483415837,1/2/17 19:57,27.5,30,552,38,1012.5
1483416139,1/2/17 20:02,27.5,30,549,36,1012.6
1483416441,1/2/17 20:07,27.5,30,544,36,1012.6
1483416742,1/2/17 20:12,27.4,30,552,36,1012.6
1483417045,1/2/17 20:17,27.4,30,555,36,1012.6
1483417347,1/2/17 20:22,27.4,30,538,36,1012.7
1483417648,1/2/17 20:27,27.4,30,542,36,1012.7
1483417949,1/2/17 20:32,27.3,30,547,36,1012.8
1483418251,1/2/17 20:37,27.3,30,552,36,1012.9
1483418553,1/2/17 20:42,27.3,30,549,36,1012.8
1483418857,1/2/17 20:47,27.3,30,554,36,1012.8
1483419158,1/2/17 20:52,27.2,30,539,36,1012.8
1483419459,1/2/17 20:57,27.2,30,543,36,1012.8
1483419761,1/2/17 21:02,27.2,30,545,36,1012.8
1483420064,1/2/17 21:07,27.2,30,540,36,1012.8
1483420366,1/2/17 21:12,27.1,30,531,36,1012.7
1483420668,1/2/17 21:17,27.1,30,542,36,1012.6
1483420970,1/2/17 21:22,27,30,526,36,1012.6
1483421271,1/2/17 21:27,27,30,541,36,1012.6
1483421573,1/2/17 21:32,27,30,537,36,1012.7
1483421875,1/2/17 21:37,27,30,532,36,1012.8
1483422176,1/2/17 21:42,27,30,538,36,1012.8
1483422480,1/2/17 21:48,27,30,539,36,1012.9
1483422781,1/2/17 21:53,27,30,544,36,1012.9
1483423083,1/2/17 21:58,27,30,535,36,1013
1483423384,1/2/17 22:03,26.9,30,538,36,1013
1483423687,1/2/17 22:08,26.9,30,543,36,1013
1483423990,1/2/17 22:13,26.9,30,528,36,1013.1
1483424292,1/2/17 22:18,26.9,30,545,36,1013.1
1483424593,1/2/17 22:23,26.8,30,536,36,1013.1
1483424895,1/2/17 22:28,26.8,30,545,36,1013.1
1483425197,1/2/17 22:33,26.8,30,533,35,1013.2
1483425499,1/2/17 22:38,26.8,30,534,36,1013.3
1483425801,1/2/17 22:43,26.7,30,539,36,1013.4
1483426104,1/2/17 22:48,26.7,30,537,36,1013.5
1483426406,1/2/17 22:53,26.7,30,538,36,1013.5
1483426708,1/2/17 22:58,26.7,30,528,36,1013.5
1483427010,1/2/17 23:03,26.6,30,544,36,1013.4
1483427311,1/2/17 23:08,26.6,30,531,36,1013.5
1483427613,1/2/17 23:13,26.6,30,525,36,1013.5
1483427916,1/2/17 23:18,26.6,30,527,36,1013.6
1483428218,1/2/17 23:23,26.5,30,532,36,1013.5
1483428519,1/2/17 23:28,26.5,31,530,36,1013.6
1483428821,1/2/17 23:33,26.5,31,530,36,1013.7
1483429122,1/2/17 23:38,26.5,31,523,36,1013.5
1483429424,1/2/17 23:43,26.4,31,531,36,1013.5
1483429727,1/2/17 23:48,26.4,31,528,36,1013.6
1483430028,1/2/17 23:53,26.4,31,535,36,1013.7
1483430331,1/2/17 23:58,26.4,31,527,36,1013.8
1483430632,1/3/17 0:03,26.3,31,534,35,1013.9
1483430935,1/3/17 0:08,26.3,31,530,36,1014
1483431237,1/3/17 0:13,26.3,31,534,35,1014
1483431539,1/3/17 0:18,26.3,31,524,36,1014
1483431841,1/3/17 0:24,26.2,31,528,35,1013.9
1483432143,1/3/17 0:29,26.2,31,522,36,1013.8
1483432445,1/3/17 0:34,26.2,31,529,35,1013.8
1483432747,1/3/17 0:39,26.2,31,524,36,1013.8
1483433049,1/3/17 0:44,26.1,31,535,35,1013.9
1483433350,1/3/17 0:49,26.1,31,523,36,1013.9
1483433652,1/3/17 0:54,26.1,31,532,35,1013.8
1483433954,1/3/17 0:59,26.1,31,523,36,1013.9
1483434256,1/3/17 1:04,26.1,31,526,35,1013.8
1483434558,1/3/17 1:09,26.1,31,528,36,1013.9
1483434860,1/3/17 1:14,26,31,524,35,1013.9
1483435161,1/3/17 1:19,26,31,527,36,1014.1
1483435462,1/3/17 1:24,26,31,531,36,1014.2
1483435764,1/3/17 1:29,26,31,518,43,1014.3
1483436065,1/3/17 1:34,25.9,31,533,40,1014.3
1483436368,1/3/17 1:39,25.9,31,522,36,1014.3
1483436669,1/3/17 1:44,25.9,31,532,36,1014.3
1483436973,1/3/17 1:49,25.9,31,529,36,1014.4
1483437275,1/3/17 1:54,25.9,31,519,36,1014.4
1483437577,1/3/17 1:59,25.8,31,531,36,1014.4
1483437878,1/3/17 2:04,25.8,31,527,36,1014.4
1483438180,1/3/17 2:09,25.8,31,522,36,1014.4
1483438481,1/3/17 2:14,25.8,31,519,36,1014.5
1483438784,1/3/17 2:19,25.8,31,521,36,1014.5
1483439086,1/3/17 2:24,25.7,31,521,36,1014.5
1483439388,1/3/17 2:29,25.7,31,522,45,1014.7
1483439690,1/3/17 2:34,25.7,31,538,49,1014.5
1483439991,1/3/17 2:39,25.6,31,519,45,1014.6
1483440292,1/3/17 2:44,25.6,31,520,41,1014.9
1483440595,1/3/17 2:49,25.6,31,523,46,1014.7
1483440897,1/3/17 2:54,25.6,31,528,47,1014.7
1483441199,1/3/17 2:59,25.6,31,521,46,1014.7
1483441501,1/3/17 3:05,25.6,31,517,47,1014.7
1483441804,1/3/17 3:10,25.6,31,521,43,1014.7
1483442105,1/3/17 3:15,25.5,31,521,43,1014.5
1483442407,1/3/17 3:20,25.5,31,518,39,1014.5
1483442709,1/3/17 3:25,25.5,31,515,38,1014.6
1483443010,1/3/17 3:30,25.5,31,527,39,1014.4
1483443311,1/3/17 3:35,25.4,31,527,38,1014.3
1483443614,1/3/17 3:40,25.4,31,513,40,1014.2
1483443915,1/3/17 3:45,25.4,31,521,41,1014.2
1483444219,1/3/17 3:50,25.4,32,523,40,1013.9
1483444521,1/3/17 3:55,25.3,32,523,37,1013.8
1483444823,1/3/17 4:00,25.3,32,526,36,1013.8
1483445125,1/3/17 4:05,25.3,32,520,36,1013.8
1483445427,1/3/17 4:10,25.3,32,527,36,1013.6
1483445729,1/3/17 4:15,25.3,32,522,36,1013.5
1483446031,1/3/17 4:20,25.3,32,518,36,1013.7
1483446333,1/3/17 4:25,25.2,32,520,36,1013.7
1483446635,1/3/17 4:30,25.2,32,517,36,1013.6
1483446936,1/3/17 4:35,25.2,32,517,36,1013.5
1483447240,1/3/17 4:40,25.2,32,518,36,1013.4
1483447542,1/3/17 4:45,25.2,32,514,35,1013.3
1483447845,1/3/17 4:50,25.2,32,518,36,1013.3
1483448146,1/3/17 4:55,25.1,32,510,36,1013.2
1483448448,1/3/17 5:00,25.1,32,517,36,1013.3
1483448750,1/3/17 5:05,25.1,32,512,36,1013.2
1483449053,1/3/17 5:10,25.1,32,519,37,1013.3
1483449355,1/3/17 5:15,25.1,32,524,36,1013.3
1483449657,1/3/17 5:20,25,32,517,37,1013.3
1483449959,1/3/17 5:25,25,32,521,36,1013.2
1483450261,1/3/17 5:31,25,32,512,36,1013.4
1483450563,1/3/17 5:36,25,32,518,36,1013.4
1483450865,1/3/17 5:41,25,32,528,36,1013.2
1483451166,1/3/17 5:46,25,32,519,36,1013
1483451469,1/3/17 5:51,24.9,32,514,36,1013.1
1483451771,1/3/17 5:56,24.9,32,510,36,1013
1483452073,1/3/17 6:01,24.9,32,514,36,1012.9
1483452375,1/3/17 6:06,24.9,32,524,36,1012.9
1483452677,1/3/17 6:11,24.9,32,524,36,1013
1483452979,1/3/17 6:16,24.8,32,516,38,1013
1483453281,1/3/17 6:21,24.8,32,502,36,1012.9
1483453582,1/3/17 6:26,24.8,32,521,36,1012.7
1483453885,1/3/17 6:31,24.8,32,518,36,1012.6
1483454187,1/3/17 6:36,24.8,32,503,36,1012.6
1483454488,1/3/17 6:41,24.7,32,521,36,1012.7
1483454789,1/3/17 6:46,24.7,32,517,36,1012.9
1483455091,1/3/17 6:51,24.7,32,514,36,1013.1
1483455393,1/3/17 6:56,24.7,32,513,36,1013
1483455696,1/3/17 7:01,24.7,32,508,36,1012.9
1483455998,1/3/17 7:06,24.7,32,519,36,1012.8
1483456299,1/3/17 7:11,24.6,32,523,36,1012.8
1483456600,1/3/17 7:16,24.6,32,519,38,1012.8
1483456903,1/3/17 7:21,24.6,32,508,37,1012.8
1483457205,1/3/17 7:26,24.6,32,506,36,1012.8
1483457508,1/3/17 7:31,24.6,32,511,36,1012.7
1483457809,1/3/17 7:36,24.5,32,524,36,1012.7
1483458111,1/3/17 7:41,24.5,32,512,38,1012.7
1483458412,1/3/17 7:46,24.5,32,520,37,1012.5
1483458715,1/3/17 7:51,24.5,32,513,38,1012.5
1483459016,1/3/17 7:56,24.5,32,521,39,1012.5
1483459319,1/3/17 8:01,24.5,32,509,36,1012.3
1483459620,1/3/17 8:07,24.4,32,522,36,1012.3
1483459924,1/3/17 8:12,24.4,32,509,37,1012.3
1483460225,1/3/17 8:17,24.4,32,511,37,1012.3
1483460525,1/3/17 8:22,24.4,32,511,36,1012.1
1483460826,1/3/17 8:27,24.4,32,511,36,1012.2
1483461130,1/3/17 8:32,24.4,32,515,36,1012.2
1483461432,1/3/17 8:37,24.4,32,508,36,1012.2
1483461733,1/3/17 8:42,24.4,32,506,37,1012.1
1483462034,1/3/17 8:47,24.4,33,510,42,1012.2
1483462337,1/3/17 8:52,24.4,33,504,43,1012.3
1483462638,1/3/17 8:57,24.3,33,513,44,1012.4
1483462940,1/3/17 9:02,24.3,33,509,44,1012.3
1483463241,1/3/17 9:07,24.3,33,505,45,1012.4
1483463544,1/3/17 9:12,24.3,33,505,38,1012.3
1483463845,1/3/17 9:17,24.3,33,502,36,1012.2
1483464147,1/3/17 9:22,24.3,33,509,36,1012.2
1483464449,1/3/17 9:27,24.2,33,500,36,1012.3
1483464752,1/3/17 9:32,24.2,33,505,37,1012.3
1483465054,1/3/17 9:37,24.2,33,500,37,1012.3
1483465356,1/3/17 9:42,24.2,33,501,38,1012.3
1483465657,1/3/17 9:47,24.2,33,507,37,1012.3
1483465959,1/3/17 9:52,24.2,33,507,38,1012.3
1483466260,1/3/17 9:57,24.2,33,499,38,1012.2
1483466563,1/3/17 10:02,24.2,33,498,40,1012.2
1483466864,1/3/17 10:07,24.2,33,508,41,1012.1
1483467166,1/3/17 10:12,24.2,33,508,37,1012.1
1483467468,1/3/17 10:17,24.2,33,502,37,1012.1
1483467769,1/3/17 10:22,24.2,33,511,40,1012.1
1483468071,1/3/17 10:27,24.2,33,492,41,1012.1
1483468373,1/3/17 10:32,24.2,33,497,38,1012
1483468674,1/3/17 10:37,24.2,33,501,38,1011.9
1483468978,1/3/17 10:42,24.2,33,498,38,1011.9
1483469279,1/3/17 10:47,24.2,33,489,38,1011.9
1483469582,1/3/17 10:53,24.2,33,496,38,1011.7
1483469884,1/3/17 10:58,24.2,33,489,38,1011.5
1483470185,1/3/17 11:03,24.2,33,492,39,1011.4
1483470486,1/3/17 11:08,24.2,33,501,39,1011.3
1483470789,1/3/17 11:13,24.2,33,493,38,1011.3
1483471090,1/3/17 11:18,24.2,33,496,37,1011.2
1483471393,1/3/17 11:23,24.2,33,493,38,1011.1
1483471694,1/3/17 11:28,24.2,33,493,38,1010.9
1483471995,1/3/17 11:33,24.2,33,494,39,1010.9
1483472296,1/3/17 11:38,24.1,34,490,37,1010.8
1483472599,1/3/17 11:43,24.1,34,496,38,1010.7
1483472900,1/3/17 11:48,24,34,495,38,1010.6
1483473203,1/3/17 11:53,24,34,488,38,1010.4
1483473504,1/3/17 11:58,24,34,488,39,1010.1
1483473806,1/3/17 12:03,24,34,486,41,1010
1483474108,1/3/17 12:08,23.9,34,490,43,1009.8
1483474409,1/3/17 12:13,23.9,34,485,42,1009.7
1483474710,1/3/17 12:18,23.9,34,483,42,1009.6
1483475011,1/3/17 12:23,23.9,34,489,42,1009.5
1483475313,1/3/17 12:28,23.9,34,493,41,1009.4
1483475615,1/3/17 12:33,23.9,34,481,42,1009.3
1483475916,1/3/17 12:38,23.8,34,496,43,1009.1
1483476219,1/3/17 12:43,23.8,34,490,42,1009
1483476521,1/3/17 12:48,23.8,34,476,42,1008.9
1483476823,1/3/17 12:53,23.8,34,486,43,1008.8
1483477124,1/3/17 12:58,23.8,34,483,42,1008.7
1483477426,1/3/17 13:03,23.8,34,483,44,1008.6
1483477728,1/3/17 13:08,23.8,34,482,44,1008.5
1483478031,1/3/17 13:13,23.8,34,481,45,1008.5
1483478333,1/3/17 13:18,23.8,34,487,45,1008.5
1483478633,1/3/17 13:23,23.8,34,481,45,1008.4
1483478934,1/3/17 13:28,23.7,34,492,46,1008.3
1483479238,1/3/17 13:33,23.7,34,481,45,1008.2
1483479539,1/3/17 13:38,23.7,34,489,45,1008.1
1483479841,1/3/17 13:44,23.7,34,486,45,1008
1483480142,1/3/17 13:49,23.7,34,477,45,1007.9
1483480445,1/3/17 13:54,23.7,35,475,45,1007.6
1483480746,1/3/17 13:59,23.6,35,482,45,1007.7
1483481047,1/3/17 14:04,23.6,35,481,45,1007.8
1483481348,1/3/17 14:09,23.6,35,471,45,1007.6
1483481650,1/3/17 14:14,23.6,35,478,46,1007.5
1483481951,1/3/17 14:19,23.6,35,464,46,1007.7
1483482253,1/3/17 14:24,23.6,35,467,46,1007.5
1483482555,1/3/17 14:29,23.6,35,472,46,1007.5
1483482857,1/3/17 14:34,23.6,35,467,45,1007.3
1483483159,1/3/17 14:39,23.6,35,465,45,1007.2
1483483460,1/3/17 14:44,23.6,35,472,46,1007.2
1483483761,1/3/17 14:49,23.5,35,461,46,1007.3
1483484064,1/3/17 14:54,23.5,35,477,45,1007.2
1483484365,1/3/17 14:59,23.5,35,475,42,1007.1
1483484667,1/3/17 15:04,23.5,35,472,45,1007.1
1483484968,1/3/17 15:09,23.5,35,466,42,1006.9
1483485271,1/3/17 15:14,23.5,35,467,42,1006.8
1483485572,1/3/17 15:19,23.5,35,462,41,1006.7
1483485873,1/3/17 15:24,23.5,35,462,41,1006.7
1483486174,1/3/17 15:29,23.4,35,465,43,1006.5
1483486477,1/3/17 15:34,23.5,35,467,43,1006.2
1483486778,1/3/17 15:39,23.4,35,469,45,1006
1483487082,1/3/17 15:44,23.4,35,469,43,1005.9
1483487383,1/3/17 15:49,23.4,36,459,43,1005.9
1483487685,1/3/17 15:54,23.4,36,466,44,1005.8
1483487986,1/3/17 15:59,23.4,36,451,46,1005.8
1483488289,1/3/17 16:04,23.4,36,462,48,1005.7
1483488590,1/3/17 16:09,23.4,36,471,46,1005.6
1483488892,1/3/17 16:14,23.4,36,459,45,1005.3
1483489193,1/3/17 16:19,23.4,36,469,44,1005.3
1483489495,1/3/17 16:24,23.4,36,466,45,1005.3
1483489796,1/3/17 16:29,23.4,36,458,44,1005.4
1483490099,1/3/17 16:34,23.4,36,462,45,1005.4
1483490401,1/3/17 16:40,23.4,36,460,43,1005.4
1483490702,1/3/17 16:45,23.4,36,455,43,1005.4
1483491003,1/3/17 16:50,23.4,36,457,42,1005.5
1483491305,1/3/17 16:55,23.4,36,462,40,1005.3
1483491606,1/3/17 17:00,23.4,36,469,43,1005.5
1483491908,1/3/17 17:05,23.5,36,463,41,1005.4
1483492209,1/3/17 17:10,23.5,36,448,44,1005.4
1483492512,1/3/17 17:15,23.5,36,460,40,1005.4
1483492813,1/3/17 17:20,23.5,36,457,43,1005.4
1483493116,1/3/17 17:25,23.6,36,458,40,1005.6
1483493417,1/3/17 17:30,23.6,36,456,42,1005.5
1483493718,1/3/17 17:35,23.6,36,458,40,1005.6
1483494020,1/3/17 17:40,23.6,36,472,43,1005.6
1483494322,1/3/17 17:45,23.7,36,474,42,1005.5
1483494623,1/3/17 17:50,23.7,36,472,45,1005.5
1483494926,1/3/17 17:55,23.7,36,472,45,1005.4
1483495228,1/3/17 18:00,23.8,36,469,43,1005.6
1483495530,1/3/17 18:05,23.8,36,470,44,1005.7
1483495831,1/3/17 18:10,23.8,36,463,43,1005.6
1483496133,1/3/17 18:15,23.9,36,469,41,1005.6
1483496435,1/3/17 18:20,23.9,36,473,42,1005.7
1483496737,1/3/17 18:25,23.9,36,461,42,1005.6
1483497039,1/3/17 18:30,23.9,36,471,40,1005.4
1483497342,1/3/17 18:35,24,36,473,41,1005.4
1483497644,1/3/17 18:40,24,36,470,40,1005.3
1483497946,1/3/17 18:45,24.2,36,464,40,1005.1
1483498248,1/3/17 18:50,24.2,36,467,40,1005.3
1483498551,1/3/17 18:55,24.2,36,473,42,1005.4
1483498852,1/3/17 19:00,24.2,36,476,41,1005.5
1483499154,1/3/17 19:05,24.2,36,469,41,1005.4
1483499456,1/3/17 19:10,24.2,36,471,40,1005.5
1483499757,1/3/17 19:15,24.2,36,474,38,1005.5
1483500058,1/3/17 19:20,24.2,36,474,38,1005.5
1483500360,1/3/17 19:26,24.2,36,480,38,1005.5
1483500661,1/3/17 19:31,24.2,36,473,38,1005.4
1483500964,1/3/17 19:36,24.2,36,474,38,1005.3
1483501265,1/3/17 19:41,24.2,36,477,40,1005.3
1483501567,1/3/17 19:46,24.2,36,470,50,1005.1
1483501869,1/3/17 19:51,24.2,36,479,40,1005.4
1483502170,1/3/17 19:56,24.2,36,469,41,1005.2
1483502471,1/3/17 20:01,24.2,36,467,39,1005.2
1483502775,1/3/17 20:06,24.2,36,475,41,1005.1
1483503076,1/3/17 20:11,24.2,36,466,41,1005.2
1483503376,1/3/17 20:16,24.2,36,471,40,1005
1483503677,1/3/17 20:21,24.2,36,477,40,1005.1
1483503979,1/3/17 20:26,24.2,36,471,42,1005.1
1483504280,1/3/17 20:31,24.2,36,459,45,1005.1
1483504583,1/3/17 20:36,24.2,36,467,41,1005.2
1483504884,1/3/17 20:41,24.2,37,467,40,1005
1483505187,1/3/17 20:46,24.2,37,462,39,1005.1
1483505488,1/3/17 20:51,24.2,37,469,42,1005.1
1483505791,1/3/17 20:56,24.2,37,466,48,1005
1483506092,1/3/17 21:01,24.2,37,469,41,1005
1483506396,1/3/17 21:06,24.2,37,463,39,1005.1
1483506697,1/3/17 21:11,24.2,37,472,40,1005.1
1483506998,1/3/17 21:16,24.2,37,472,40,1005.1
1483507299,1/3/17 21:21,24.2,37,466,37,1005.1
1483507601,1/3/17 21:26,24.2,37,465,38,1005.1
1483507903,1/3/17 21:31,24.2,37,466,44,1005.2
1483508205,1/3/17 21:36,24.2,37,477,41,1005.1
1483508506,1/3/17 21:41,24.1,37,468,39,1005.1
1483508809,1/3/17 21:46,24,37,468,42,1005.1
1483509111,1/3/17 21:51,24,37,470,41,1005.2
1483509412,1/3/17 21:56,24,37,472,39,1005.2
1483509714,1/3/17 22:01,24,37,479,39,1005.2
1483510016,1/3/17 22:06,24,37,464,44,1005.2
1483510317,1/3/17 22:11,23.9,37,462,39,1005.3
1483510620,1/3/17 22:17,24,37,468,38,1005.3
1483510921,1/3/17 22:22,23.9,37,470,37,1005.3
1483511223,1/3/17 22:27,23.9,37,472,42,1005.3
1483511524,1/3/17 22:32,23.9,37,467,44,1005.3
1483511826,1/3/17 22:37,23.9,38,467,44,1005.3
1483512127,1/3/17 22:42,23.9,38,467,43,1005.5
1483512430,1/3/17 22:47,23.9,38,464,39,1005.6
1483512731,1/3/17 22:52,23.9,38,459,39,1005.5
1483513033,1/3/17 22:57,23.9,38,459,42,1005.4
1483513335,1/3/17 23:02,23.9,38,462,42,1005.4
1483513637,1/3/17 23:07,23.9,38,462,38,1005.5
1483513938,1/3/17 23:12,23.9,38,452,38,1005.4
1483514241,1/3/17 23:17,23.9,38,472,38,1005.5
1483514543,1/3/17 23:22,23.8,38,457,37,1005.6
1483514843,1/3/17 23:27,23.8,38,467,37,1005.4
1483515144,1/3/17 23:32,23.8,38,464,40,1005.4
1483515447,1/3/17 23:37,23.8,38,471,41,1005.4
1483515748,1/3/17 23:42,23.8,38,465,42,1005.4
1483516050,1/3/17 23:47,23.8,38,453,44,1005.6
1483516351,1/3/17 23:52,23.8,38,460,47,1005.5
1483516654,1/3/17 23:57,23.8,38,469,39,1005.5
1483516956,1/4/17 0:02,23.8,38,471,38,1005.5
1483517258,1/4/17 0:07,23.8,38,460,39,1005.5
1483517559,1/4/17 0:12,23.7,38,470,40,1005.7
1483517862,1/4/17 0:17,23.7,38,458,41,1005.7
1483518163,1/4/17 0:22,23.7,38,471,38,1005.5
1483518463,1/4/17 0:27,23.7,38,456,37,1005.4
1483518764,1/4/17 0:32,23.7,39,463,37,1005.3
1483519067,1/4/17 0:37,23.7,39,469,36,1005.4
1483519368,1/4/17 0:42,23.7,38,475,37,1005.2
1483519670,1/4/17 0:47,23.7,39,466,40,1005.4
1483519971,1/4/17 0:52,23.7,39,467,42,1005.4
1483520273,1/4/17 0:57,23.7,39,461,38,1005.4
1483520575,1/4/17 1:02,23.7,39,467,37,1005.4
1483520877,1/4/17 1:07,23.6,39,460,37,1005.4
1483521179,1/4/17 1:12,23.6,39,465,38,1005.5
1483521482,1/4/17 1:18,23.6,39,458,45,1005.5
1483521784,1/4/17 1:23,23.6,39,453,38,1005.8
1483522085,1/4/17 1:28,23.6,39,465,40,1006
1483522386,1/4/17 1:33,23.6,39,464,40,1006.2
1483522687,1/4/17 1:38,23.6,39,475,42,1006.4
1483522989,1/4/17 1:43,23.6,39,456,44,1006.4
1483523291,1/4/17 1:48,23.6,39,448,37,1006.2
1483523592,1/4/17 1:53,23.6,39,458,37,1006.3
1483523895,1/4/17 1:58,23.6,39,466,36,1006.3
1483524196,1/4/17 2:03,23.6,39,441,36,1006.3
1483524499,1/4/17 2:08,23.6,39,453,36,1006.4
1483524800,1/4/17 2:13,23.5,39,444,36,1006.7
1483525103,1/4/17 2:18,23.5,39,458,36,1006.9
1483525405,1/4/17 2:23,23.5,39,449,36,1006.7
1483525706,1/4/17 2:28,23.5,39,456,36,1006.8
1483526007,1/4/17 2:33,23.5,39,452,36,1006.8
1483526309,1/4/17 2:38,23.5,39,448,36,1006.9
1483526610,1/4/17 2:43,23.5,39,455,36,1007.1
1483526914,1/4/17 2:48,23.5,39,435,36,1007.2
1483527215,1/4/17 2:53,23.5,39,452,40,1007.3
1483527518,1/4/17 2:58,23.5,39,435,38,1007.4
1483527819,1/4/17 3:03,23.4,39,450,40,1007.4
1483528120,1/4/17 3:08,23.4,39,447,42,1007.2
1483528421,1/4/17 3:13,23.4,39,458,41,1007.1
1483528723,1/4/17 3:18,23.4,39,450,42,1007
1483529025,1/4/17 3:23,23.4,39,451,41,1007.1
1483529326,1/4/17 3:28,23.4,39,446,38,1007
1483529627,1/4/17 3:33,23.4,39,445,37,1007
1483529930,1/4/17 3:38,23.4,39,443,36,1007
1483530231,1/4/17 3:43,23.4,40,442,36,1007
1483530533,1/4/17 3:48,23.4,40,450,37,1007.2
1483530834,1/4/17 3:53,23.3,40,448,36,1007.4
1483531137,1/4/17 3:58,23.3,40,450,37,1007.5
1483531438,1/4/17 4:03,23.3,40,442,37,1007.4
1483531741,1/4/17 4:09,23.3,40,452,37,1007.3
1483532043,1/4/17 4:14,23.3,40,446,36,1007.5
1483532343,1/4/17 4:19,23.3,40,453,36,1007.2
1483532644,1/4/17 4:24,23.3,40,442,36,1007.5
1483532945,1/4/17 4:29,23.3,40,445,36,1007.4
1483533247,1/4/17 4:34,23.3,40,447,36,1007.6
1483533549,1/4/17 4:39,23.3,40,446,36,1007.8
1483533850,1/4/17 4:44,23.2,40,449,36,1008
1483534153,1/4/17 4:49,23.3,40,440,36,1007.8
1483534454,1/4/17 4:54,23.2,40,462,36,1007.7
1483534757,1/4/17 4:59,23.2,40,449,36,1007.9
1483535058,1/4/17 5:04,23.2,40,453,36,1008.1
1483535361,1/4/17 5:09,23.2,40,443,36,1008
1483535662,1/4/17 5:14,23.2,40,456,36,1008.2
1483535964,1/4/17 5:19,23.2,40,452,36,1008.3
1483536265,1/4/17 5:24,23.2,40,446,36,1008.2
1483536567,1/4/17 5:29,23.2,40,447,36,1008.3
1483536869,1/4/17 5:34,23.2,40,450,37,1008.3
1483537171,1/4/17 5:39,23.2,40,440,38,1008.4
1483537473,1/4/17 5:44,23.1,40,443,38,1008.4
1483537776,1/4/17 5:49,23.1,40,449,38,1008.3
1483538077,1/4/17 5:54,23.1,40,434,38,1008.4
1483538380,1/4/17 5:59,23.1,40,442,39,1008.4
1483538681,1/4/17 6:04,23.1,40,434,37,1008.7
1483538984,1/4/17 6:09,23.1,40,454,38,1008.7
1483539286,1/4/17 6:14,23.1,40,451,38,1008.8
1483539587,1/4/17 6:19,23.1,40,441,42,1008.9
1483539888,1/4/17 6:24,23.1,40,459,40,1008.9
1483540190,1/4/17 6:29,23.1,40,447,42,1009
1483540491,1/4/17 6:34,23.1,40,447,40,1009.1
1483540794,1/4/17 6:39,23.1,40,441,42,1009.2
1483541095,1/4/17 6:44,23.1,40,441,40,1009
