,DT,TYPE,VALUE
405,2016-01-05 06:15:00,KWH,39.124
406,2016-01-05 06:30:00,KWH,39.124
407,2016-01-05 06:45:00,KWH,39.124
408,2016-01-05 07:00:00,KWH,39.124
409,2016-01-05 07:15:00,KWH,39.124
410,2016-01-05 07:30:00,KWH,39.124
411,2016-01-05 07:45:00,KWH,39.124
412,2016-01-05 08:00:00,KWH,39.124
413,2016-01-05 08:30:00,KWH,39.124
414,2016-01-05 08:45:00,KWH,39.124
415,2016-01-05 09:00:00,KWH,39.124
416,2016-01-05 09:15:00,KWH,39.124
417,2016-01-05 09:30:00,KWH,39.124
418,2016-01-05 09:45:00,KWH,39.124
419,2016-01-05 10:00:00,KWH,39.124
420,2016-01-05 10:15:00,KWH,39.124
421,2016-01-05 10:30:00,KWH,39.124
422,2016-01-05 10:45:00,KWH,39.124
423,2016-01-05 11:00:00,KWH,39.124
424,2016-01-05 11:30:00,KWH,39.124
425,2016-01-05 11:45:00,KWH,39.124
426,2016-01-05 12:00:00,KWH,39.124
427,2016-01-05 12:15:00,KWH,39.124
428,2016-01-05 12:45:00,KWH,39.124
429,2016-01-05 13:00:00,KWH,39.124
430,2016-01-05 13:15:00,KWH,39.124
431,2016-01-05 13:30:00,KWH,39.124
432,2016-01-05 13:45:00,KWH,39.124
433,2016-01-05 14:00:00,KWH,39.124
434,2016-01-05 14:15:00,KWH,39.124
435,2016-01-05 14:30:00,KWH,39.124
436,2016-01-05 14:45:00,KWH,39.124
437,2016-01-05 15:00:00,KWH,39.124
438,2016-01-05 15:00:59,KWH,39.124
439,2016-01-05 15:15:00,KWH,39.124
440,2016-01-05 15:30:00,KWH,39.124
441,2016-01-05 15:45:00,KWH,39.124
442,2016-01-05 16:00:00,KWH,39.124
443,2016-01-05 16:15:00,KWH,39.124
444,2016-01-05 16:30:00,KWH,39.124
445,2016-01-05 16:45:00,KWH,39.124
446,2016-01-05 17:00:00,KWH,39.124
447,2016-01-05 17:15:00,KWH,39.124
448,2016-01-05 17:30:00,KWH,39.124
449,2016-01-05 17:45:00,KWH,39.124
450,2016-01-05 18:00:00,KWH,39.124
451,2016-01-05 18:15:00,KWH,39.124
452,2016-01-05 18:30:00,KWH,39.124
453,2016-01-05 18:45:00,KWH,39.124
454,2016-01-05 19:00:00,KWH,39.124
455,2016-01-05 19:15:00,KWH,39.124
456,2016-01-05 19:30:00,KWH,39.124
457,2016-01-05 19:45:00,KWH,39.124
458,2016-01-05 20:00:00,KWH,39.124
459,2016-01-05 20:15:00,KWH,39.124
460,2016-01-05 20:30:00,KWH,39.124
461,2016-01-05 20:45:00,KWH,39.124
462,2016-01-05 21:00:00,KWH,39.124
463,2016-01-05 21:15:00,KWH,39.124
464,2016-01-05 21:30:00,KWH,39.124
465,2016-01-05 21:45:00,KWH,39.124
466,2016-01-05 22:00:00,KWH,39.124
467,2016-01-05 22:15:00,KWH,39.124
468,2016-01-05 22:30:00,KWH,39.124
469,2016-01-05 22:45:00,KWH,39.124
470,2016-01-05 23:00:00,KWH,39.124
471,2016-01-05 23:15:00,KWH,39.124
472,2016-01-05 23:30:00,KWH,39.124
473,2016-01-05 23:45:00,KWH,39.124
474,2016-01-06 00:00:00,KWH,39.124
475,2016-01-06 00:15:00,KWH,39.124
476,2016-01-06 00:30:00,KWH,39.124
477,2016-01-06 00:45:00,KWH,39.124
478,2016-01-06 01:00:00,KWH,39.124
479,2016-01-06 01:15:00,KWH,39.124
480,2016-01-06 01:30:00,KWH,39.124
481,2016-01-06 01:45:00,KWH,39.124
482,2016-01-06 02:00:00,KWH,39.124
483,2016-01-06 02:15:00,KWH,39.124
484,2016-01-06 02:30:00,KWH,39.124
485,2016-01-06 02:45:00,KWH,39.124
486,2016-01-06 03:00:00,KWH,39.124
487,2016-01-06 03:15:00,KWH,39.124
488,2016-01-06 03:30:00,KWH,39.124
489,2016-01-06 03:45:00,KWH,39.124
490,2016-01-06 04:00:00,KWH,39.124
491,2016-01-06 04:15:00,KWH,39.124
492,2016-01-06 04:30:00,KWH,39.124
493,2016-01-06 04:45:00,KWH,39.124
494,2016-01-06 05:00:00,KWH,39.124
495,2016-01-06 05:15:00,KWH,39.124
496,2016-01-06 05:30:00,KWH,39.124
497,2016-01-06 05:45:00,KWH,39.124
498,2016-01-06 06:00:00,KWH,39.124
499,2016-01-06 06:15:00,KWH,39.124
500,2016-01-06 06:30:00,KWH,39.124
501,2016-01-06 06:45:00,KWH,39.124
502,2016-01-06 07:15:00,KWH,39.124
503,2016-01-06 07:30:00,KWH,39.124
504,2016-01-06 07:45:00,KWH,39.124
505,2016-01-06 08:00:00,KWH,39.124
506,2016-01-06 08:15:00,KWH,39.124
507,2016-01-06 08:30:00,KWH,39.124
508,2016-01-06 08:45:00,KWH,39.124
509,2016-01-06 09:00:00,KWH,39.124
510,2016-01-06 09:15:00,KWH,39.124
511,2016-01-06 09:30:00,KWH,39.124
512,2016-01-06 09:45:00,KWH,39.124
513,2016-01-06 10:00:00,KWH,39.124
514,2016-01-06 10:15:00,KWH,39.124
515,2016-01-06 10:30:00,KWH,39.124
516,2016-01-06 10:45:00,KWH,39.124
517,2016-01-06 11:00:00,KWH,39.124
518,2016-01-06 11:15:00,KWH,39.124
519,2016-01-06 11:30:00,KWH,39.124
520,2016-01-06 11:45:00,KWH,39.124
521,2016-01-06 12:00:00,KWH,39.124
522,2016-01-06 12:15:00,KWH,39.124
523,2016-01-06 12:30:00,KWH,39.124
524,2016-01-06 12:45:00,KWH,39.128
525,2016-01-06 13:00:00,KWH,39.185
526,2016-01-06 13:15:00,KWH,39.210
527,2016-01-06 13:30:00,KWH,39.249
528,2016-01-06 13:45:00,KWH,39.280
529,2016-01-06 14:15:00,KWH,39.290
530,2016-01-06 14:15:59,KWH,39.290
531,2016-01-06 14:30:00,KWH,39.290
532,2016-01-06 14:45:00,KWH,39.290
533,2016-01-06 15:00:00,KWH,39.290
534,2016-01-06 15:15:00,KWH,39.290
535,2016-01-06 15:45:00,KWH,39.290
536,2016-01-06 16:00:00,KWH,39.290
537,2016-01-06 16:15:00,KWH,39.290
538,2016-01-06 16:30:00,KWH,39.293
539,2016-01-06 16:45:00,KWH,39.314
540,2016-01-06 17:00:00,KWH,39.336
541,2016-01-06 17:15:00,KWH,39.356
542,2016-01-06 17:30:00,KWH,39.375
543,2016-01-06 17:45:00,KWH,39.396
544,2016-01-06 18:00:00,KWH,39.418
545,2016-01-06 18:15:00,KWH,39.437
546,2016-01-06 18:30:00,KWH,39.458
547,2016-01-06 18:45:00,KWH,39.478
548,2016-01-06 19:00:00,KWH,39.498
549,2016-01-06 19:15:00,KWH,39.518
550,2016-01-06 19:30:00,KWH,39.539
551,2016-01-06 19:45:00,KWH,39.561
552,2016-01-06 20:00:00,KWH,39.584
553,2016-01-06 20:15:00,KWH,39.606
554,2016-01-06 20:30:00,KWH,39.627
555,2016-01-06 20:45:00,KWH,39.649
556,2016-01-06 21:00:00,KWH,39.671
557,2016-01-06 21:15:00,KWH,39.692
558,2016-01-06 21:30:00,KWH,39.714
559,2016-01-06 21:45:00,KWH,39.734
560,2016-01-06 22:00:00,KWH,39.744
561,2016-01-06 22:15:00,KWH,39.748
562,2016-01-06 22:30:00,KWH,39.751
563,2016-01-06 22:45:00,KWH,39.755
564,2016-01-06 23:00:00,KWH,39.758
565,2016-01-06 23:15:00,KWH,39.761
566,2016-01-06 23:30:00,KWH,39.763
567,2016-01-06 23:45:00,KWH,39.764
568,2016-01-07 00:00:00,KWH,39.764
569,2016-01-07 00:15:00,KWH,39.764
570,2016-01-07 00:30:00,KWH,39.764
571,2016-01-07 00:45:00,KWH,39.764
572,2016-01-07 01:00:00,KWH,39.764
573,2016-01-07 01:15:00,KWH,39.764
574,2016-01-07 01:30:00,KWH,39.764
575,2016-01-07 01:45:00,KWH,39.764
576,2016-01-07 02:00:00,KWH,39.764
577,2016-01-07 02:15:00,KWH,39.764
578,2016-01-07 02:30:00,KWH,39.764
579,2016-01-07 02:45:00,KWH,39.764
580,2016-01-07 03:00:00,KWH,39.764
581,2016-01-07 03:15:00,KWH,39.764
582,2016-01-07 03:30:00,KWH,39.764
583,2016-01-07 03:45:00,KWH,39.764
584,2016-01-07 04:00:00,KWH,39.764
585,2016-01-07 04:15:00,KWH,39.764
586,2016-01-07 04:30:00,KWH,39.764
587,2016-01-07 04:45:00,KWH,39.764
588,2016-01-07 04:45:59,KWH,39.764
589,2016-01-07 05:00:00,KWH,39.764
590,2016-01-07 05:15:00,KWH,39.764
591,2016-01-07 05:30:00,KWH,39.764
592,2016-01-07 05:45:00,KWH,39.764
593,2016-01-07 06:00:00,KWH,39.765
594,2016-01-07 06:15:00,KWH,39.765
595,2016-01-07 06:30:00,KWH,39.765
596,2016-01-07 06:45:00,KWH,39.767
597,2016-01-07 07:00:00,KWH,39.771
598,2016-01-07 07:15:00,KWH,39.772
599,2016-01-07 07:30:00,KWH,39.772
600,2016-01-07 07:45:00,KWH,39.772
601,2016-01-07 08:00:00,KWH,39.772
602,2016-01-07 08:15:00,KWH,39.772
603,2016-01-07 08:15:59,KWH,39.772
604,2016-01-07 08:30:00,KWH,39.772
